name,url,category,description,featured,hidden
Ivo UI Flip,https://ivouiflip.com,Design/Creative,"Ivo UI Flip is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
J. Stark,https://starkmade.com,Personal/Portfolio,"J. Stark is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
JKLN Architecte,https://jkln.fr,Architecture/Real Estate,"JKLN Architecte is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
JLL Income Property Trust,http://jllipt.com,Architecture/Real Estate,"JLL Income Property Trust is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
JUCO Photo,https://www.jucophoto.com,Photography,"JUCO Photo is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
JUST Eggs,https://justeggs.com,Personal/Portfolio,"JUST Eggs is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
JW.S,https://jonwaystudio.com,Design/Creative,"JW.S is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jacek Krugly,https://jacekkrugly.com,Personal/Portfolio,"Jacek Krugly is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jack Davison,https://jackdavison.com,Personal/Portfolio,"Jack Davison is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jack De Caluwé,https://virtualproductionlab.com,Media/Entertainment,"Jack De Caluwé is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Jack Morgan,https://jackmorgan.com,Personal/Portfolio,"Jack Morgan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacky Winter,https://jackywinter.com,Personal/Portfolio,"Jacky Winter is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacky Winter Gallery,https://jackywintergallery.com,Arts/Crafts,"Jacky Winter Gallery is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jacob Dilley,https://jacobdilley.com,Personal/Portfolio,"Jacob Dilley is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacob McKee,https://jacobmckee.com,Personal/Portfolio,"Jacob McKee is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacob Rochester,https://jacobrochester.com,Personal/Portfolio,"Jacob Rochester is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacob Sutton,https://jacobsutton.com,Personal/Portfolio,"Jacob Sutton is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jacqui Nguyen,http://jacqui-nguyen.com,Design/Creative,"Jacqui Nguyen is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jaffle Jaffle,https://jafflejaffle.com,Personal/Portfolio,"Jaffle Jaffle is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jaime Perlman Studio,https://www.jaimeperlman.com,Technology/Software,"Jaime Perlman Studio is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jake Stangel,http://jakestangel.com,Personal/Portfolio,"Jake Stangel is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jakob Fridholm,https://jakobfridholm.com,Personal/Portfolio,"Jakob Fridholm is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jam Factory: 40 Years,https://jamfactory40years.com,Manufacturing/Industrial,"Jam Factory: 40 Years is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
James Alonso,https://jamesalonso.com,Personal/Portfolio,"James Alonso is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
James Bedford,https://jamesbedford.com,Personal/Portfolio,"James Bedford is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
James Braund,https://jamesbraund.com,Personal/Portfolio,"James Braund is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
James Merrell Architects,https://jamesmerrellarchitects.com,Architecture/Real Estate,"James Merrell Architects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
James Pedrazzini,https://jamespedrazzini.com,Personal/Portfolio,"James Pedrazzini is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
James Street,https://jamesst.com.au,Personal/Portfolio,"James Street is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
James Taylor,https://jamestaylor.com,Travel/Hospitality,"James Taylor is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jamie Delaney,https://jamiedelany.com,Personal/Portfolio,"Jamie Delaney is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jamie McLellan,https://jamiemclellan.com,Personal/Portfolio,"Jamie McLellan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jamie Wolfond,https://jamiewolfond.com,Personal/Portfolio,"Jamie Wolfond is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jan Finnesand 2,https://janfinnesand.com,Personal/Portfolio,"Jan Finnesand is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jana Kirschner,https://janakirschner.com,Personal/Portfolio,"Jana Kirschner is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jane the Agency,https://janetheagency.com,Design/Creative,"Jane the Agency is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Janine Rewell,https://janinerewell.com,Personal/Portfolio,"Janine Rewell is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jantana Hennard,https://jantanahennard.com,Personal/Portfolio,"Jantana Hennard is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jardan Furniture,https://jardanfurniture.com,Architecture/Real Estate,"Jardan Furniture is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jasmine Deporta,https://jasminedeporta.com,Personal/Portfolio,"Jasmine Deporta is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jason Briscoe,http://jasonbriscoe.com,Personal/Portfolio,"Jason Briscoe is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jason Miller Studio,https://jasonmillerstudio.com,Design/Creative,"Jason Miller Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jason O'Rear,https://www.jasonorear.com,Personal/Portfolio,"Jason O'Rear is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jason Pamental,https://jasonpamental.com,Healthcare/Wellness,"Jason Pamental is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Jason Pontin,https://jasonpontin.com,Personal/Portfolio,"Jason Pontin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jason Yuan,https://jasonyuan.com,Personal/Portfolio,"Jason Yuan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jaune de Chrome,http://www.jaunedechrome.com,Recruitment/HR,"Jaune de Chrome is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jay Hong,https://jayhong.com,Personal/Portfolio,"Jay Hong is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jay Park,https://jaypark.com,Personal/Portfolio,"Jay Park is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jazz Computer,https://jazzcomputer.com,Personal/Portfolio,"Jazz Computer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jazz Unleashed,https://jazzunleashed.com,Personal/Portfolio,"Jazz Unleashed is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Je suis Unicq,https://jesuisunicq.com,Design/Creative,"Je suis Unicq is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jean Bedez,https://jeanbedez.com,Personal/Portfolio,"Jean Bedez is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jean Paul Gaultier — Fashion,https://fashion.jeanpaulgaultier.com,E-commerce/Retail,"Jean Paul Gaultier — Fashion is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Jean-Christophe Suzanne,https://jeanchristophesuzanne.com,Recruitment/HR,"Jean-Christophe Suzanne is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jean-Lou Renoux,https://jeanlou.co,Design/Creative,"Jean-Lou Renoux is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jeanne Bataille,https://jeannebataille.com,Technology/Software,"Jeanne Bataille is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jeff Rogers,https://jeffrogers.com,Personal/Portfolio,"Jeff Rogers is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jefferson Hack,http://www.jeffersonhack.com,Personal/Portfolio,"Jefferson Hack is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jeffrey Zeldman,https://jeffreyzeldman.com,Personal/Portfolio,"Jeffrey Zeldman is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jenni Kayne,https://jennikayne.com,Personal/Portfolio,"Jenni Kayne is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jennifer Pattison,http://www.jennifer-pattison.com,Personal/Portfolio,"Jennifer Pattison is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jenny Nordberg,https://jenny-nordberg.com/work,Personal/Portfolio,"Jenny Nordberg is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jens Windolf,https://jenswindolf.com,Personal/Portfolio,"Jens Windolf is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jensen Architects,https://jensen-architects.com,Architecture/Real Estate,"Jensen Architects is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jeremias Kanz,https://www.jeremiaskanz.com,Personal/Portfolio,"Jeremias Kanz is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jeremy Pierre 2,https://jeremypierre.com,Personal/Portfolio,"Jeremy Pierre is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jeremy Reveille,https://jeremyreveille.com,Personal/Portfolio,"Jeremy Reveille is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jerome Harris,http://www.jwhgd.co,Personal/Portfolio,"Jerome Harris is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jesper Dahlqvist 2,http://jespr.se,Personal/Portfolio,"Jesper Dahlqvist is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jesper Vos,https://www.jespervos.com,Personal/Portfolio,"Jesper Vos is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jess Wang,https://jesswang.com,Personal/Portfolio,"Jess Wang is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jessica Hanson,https://jessicahanson.com,Personal/Portfolio,"Jessica Hanson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jessica Harllee,https://jessicaharllee.com,Personal/Portfolio,"Jessica Harllee is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jhon Boy,https://www.jhonboy.com,Personal/Portfolio,"Jhon Boy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Ji Oh,https://jioh.com,Personal/Portfolio,"Ji Oh is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jimini Health,https://www.jiminihealth.com,Healthcare/Wellness,"Jimini Health is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Jimo,https://jimo.ai,Technology/Software,"Jimo is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jin Kuramoto Studio,https://jinkuramotostudio.com,Design/Creative,"Jin Kuramoto Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jing Daily,https://jingdaily.com,Technology/Software,"Jing Daily is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jingqi Fan,https://jingqifan.com,Personal/Portfolio,"Jingqi Fan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jmeel Allen,http://jmeel.co.uk,Personal/Portfolio,"Jmeel Allen is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joan Gaudin,https://www.joangaudin.com,Personal/Portfolio,"Joan Gaudin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joanna Laajisto,https://joannalaajisto.com,Personal/Portfolio,"Joanna Laajisto is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joanna Szproch,http://joannaszproch.com,Personal/Portfolio,"Joanna Szproch is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joaquin Trujillo,https://joaquintrujillo.com,Design/Creative,"Joaquin Trujillo is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
João Borges,https://joaoborges.com,Personal/Portfolio,"João Borges is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jodee Mundy,https://jodeemundy.com,Personal/Portfolio,"Jodee Mundy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joe Coleman,https://joecoleman.com,Personal/Portfolio,"Joe Coleman is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joe Diver,https://www.joediver.co,Personal/Portfolio,"Joe Diver is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joe's Garage,https://joesgarage.com,Personal/Portfolio,"Joe's Garage is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joel Califa,https://joelcalifa.com,Personal/Portfolio,"Joel Califa is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johanna Lundberg,https://johannalundberg.com,Personal/Portfolio,"Johanna Lundberg is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johanne Roten Studio,http://www.johanneroten.ch,Design/Creative,"Johanne Roten Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Johannes Iilahti,https://johannesiilahti.com,Personal/Portfolio,"Johannes Iilahti is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johannes Leonardo,http://johannesleonardo.com,Personal/Portfolio,"Johannes Leonardo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johannes Mutter,https://johannesmutter.com,Personal/Portfolio,"Johannes Mutter is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John Barrett,https://johnbarrett.com,Food & Beverage,"John Barrett is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
John Laurie,https://johnlaurie.com,Personal/Portfolio,"John Laurie is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John Miller,https://johnmiller.com,Personal/Portfolio,"John Miller is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John Pawson,https://johnpawson.com,Personal/Portfolio,"John Pawson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John Price,https://johnprice.com,Personal/Portfolio,"John Price is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John Wilson,https://johnwilson.com,Personal/Portfolio,"John Wilson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
John-Paul Pietrus,https://johnpaulpietrus.com,Personal/Portfolio,"John-Paul Pietrus is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johnny Slack,https://johnnyslack.com,Personal/Portfolio,"Johnny Slack is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Johny Vino,https://johnyvino.com,Personal/Portfolio,"Johny Vino is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joi Planner 2,https://joi.software,Technology/Software,"Joi Planner is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jon Burgerman,https://jonburgerman.com,Food & Beverage,"Jon Burgerman is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jon Emmony,https://www.jonemmony.co.uk,Personal/Portfolio,"Jon Emmony is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jon Gold,https://jongold.com,Non-profit/Social,"Jon Gold is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Jon Howell 2,https://www.jonhowell.com,Personal/Portfolio,"Jon Howell is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jon Parkinson,https://jonparkinson.com,Personal/Portfolio,"Jon Parkinson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonathan Grado,https://www.jonathangrado.com,Personal/Portfolio,"Jonathan Grado is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonathan Patterson 2,https://jonathanpatterson.com,Personal/Portfolio,"Jonathan Patterson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonnie Hallman,https://jonniehallman.com,Personal/Portfolio,"Jonnie Hallman is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonny Czar,https://jonnyczar.com,Personal/Portfolio,"Jonny Czar is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonny McLaughlin 2,https://jonny.wtf,Personal/Portfolio,"Jonny McLaughlin is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonty Davis,https://jontydavis.com,Personal/Portfolio,"Jonty Davis is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jonway Studio,https://www.jonway.studio,Design/Creative,"Jonway Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jony Guedj,https://jonyguedj.com,Music,"Jony Guedj is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Joost Huver,https://joosthoover.com,Personal/Portfolio,"Joost Huver is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jordan Gilroy 2,https://jordangilroy.com,Personal/Portfolio,"Jordan Gilroy is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jordan Hughes,https://jordanhughes.com,Personal/Portfolio,"Jordan Hughes is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jordan Singer,https://jordansinger.com,Personal/Portfolio,"Jordan Singer is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jordan Sowers 2,https://jordansowers.com,Personal/Portfolio,"Jordan Sowers is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jordan Vitanov,http://madebywater.com,Personal/Portfolio,"Jordan Vitanov is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jords+Co | Branding that earns trust. Websites that lead markets.,https://www.jords.co.uk,Design/Creative,"Jords+Co | Branding that earns trust. Websites that lead markets. is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jordy van den Nieuwendijk,http://jordy.studio,Design/Creative,"Jordy van den Nieuwendijk is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Jorge León,https://jorgeleon.com,Personal/Portfolio,"Jorge León is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joris Rigerl,https://jorisrigerl.com,Personal/Portfolio,"Joris Rigerl is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Jose Ocando,https://joseocando.com,Marketing/Advertising,"Jose Ocando is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Josef Lueger,https://joseflueger.com,Personal/Portfolio,"Josef Lueger is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joseph Immobilier,https://joseph-immobilier.com,Personal/Portfolio,"Joseph Immobilier is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joseph Mark,http://www.josephmark.com.au,Personal/Portfolio,"Joseph Mark is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joseph Roche,https://josephroche.ie,Recruitment/HR,"Joseph Roche is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Josephine Löchen,https://josephinelochen.com,Personal/Portfolio,"Josephine Löchen is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Josephmark Venture Lab 2,http://josephmark.ventures,Finance/Investment,"Josephmark Venture Lab is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Josh Cochran,https://joshcochran.com,Recruitment/HR,"Josh Cochran is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Josh Mateo,https://joshmateo.com,Personal/Portfolio,"Josh Mateo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Josh Newton,https://joshnewton.com,Personal/Portfolio,"Josh Newton is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Josh Sender,https://joshsender.com,Personal/Portfolio,"Josh Sender is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Josh Williams,https://joshwilliams.com,Personal/Portfolio,"Josh Williams is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joshua Guo,https://joshuaguo.com,Personal/Portfolio,"Joshua Guo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joshua Kaplan,https://www.joshuakaplan.com,Personal/Portfolio,"Joshua Kaplan is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joshua Sortino,https://joshuasortino.com,Personal/Portfolio,"Joshua Sortino is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joshua Söhn,https://joshuasoehn.com,Personal/Portfolio,"Joshua Söhn is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Joshua Taylor,https://joshuataylor.com,Personal/Portfolio,"Joshua Taylor is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Josie Young,https://josieyoung.com,Personal/Portfolio,"Josie Young is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
José Saramago Foundation,https://www.josesaramago.org,Finance/Investment,"José Saramago Foundation is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Journa Health,https://www.journahealth.com,Healthcare/Wellness,"Journa Health is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Journal | MINNA,https://www.minna.goods.com,E-commerce/Retail,"Journal | MINNA is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Jovina Rahardjo,https://jovinarahardjo.com,Music,"Jovina Rahardjo is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Juice 2,https://juice.studio,AI Tool,"Creative studio building bold brands, campaigns, and expressive web work.",false,true
